# EventNumber	SB0_Raw_ADC_Value	Timestamp
9144	1742	2953452038
9148	1693	2954367239
9155	1728	2957443263
9162	1717	2958683407
9164	1717	2959326582
9169	1723	2962247011
9173	1701	2963708483
9175	1683	2964060457
9176	1748	2964483603
9193	1725	2968788086
9197	1705	2969522338
9198	1688	2969600139
9223	1707	2974746630
9231	1656	2976798003
9238	1684	2979380589
9243	1695	2983001591
9245	1754	2983513172
9247	1718	2984079600
9254	1705	2985122203
9262	1679	2988282499
9268	1751	2990209015
9272	1769	2991507458
9288	1710	2995362056
9290	1652	2996104296
9304	1102	3000165210
9307	1744	3002746411
9317	1684	3005469889
9331	1718	3010426525
9332	1663	3010908064
9333	1722	3011003258
9351	1668	3016212130
9355	1693	3017149992
9356	1728	3017422952
9363	1745	3019196079
9368	1704	3021100762
9371	1722	3023842504
9373	1710	3024434816
9374	1753	3025157487
9378	1744	3027686606
9386	1644	3031074348
9387	1661	3031169646
9390	1726	3031626401
9394	1659	3032768768
9397	1704	3033472605
9399	1632	3033780694
9401	1692	3034127020
9402	1642	3034342775
9405	1726	3034830892
9429	1700	3039397757
9430	1738	3039767962
9431	1670	3040181107
9433	1713	3042477899
9434	1748	3042695478
9444	1718	3046038237
9445	1714	3046342945
9446	1727	3047396429
9447	1693	3047647609
9456	1771	3050210294
9459	1435	3050690032
9461	1682	3050998918
9466	1743	3051702361
9467	1758	3052049340
9486	1668	3057018035
9501	1739	3060055068
9502	1732	3060485656
9516	1734	3065263292
9522	1756	3067713319
9534	1731	3072196200
9540	1672	3073391814
9542	1711	3073736063
9560	1719	3079245481
9561	1732	3079346953
9571	1657	3084450676
9583	1683	3087332181
9587	1728	3088505148
9588	1743	3089391121
9607	1684	3094449787
9630	1713	3099718126
9639	1714	3101825450
9642	1725	3104197943
9643	1666	3104444714
9654	1731	3109064009
9667	1677	3111535508
9669	1704	3112130640
9675	1713	3113568510
9677	1733	3114495768
9678	1333	3115201186
9691	1713	3118695753
9696	1722	3119537614
9704	1696	3122811479
9708	1745	3124739332
9717	1685	3126683997
9723	1712	3129486262
9725	1700	3129622505
9726	1743	3129738858
9729	1705	3130814570
9755	1689	3135835667
9777	1698	3142928471
9783	1721	3145771664
9785	1745	3146891414
9789	1675	3147821805
9794	1281	3149704095
9796	1742	3150156250
9812	1681	3152819311
9813	1722	3153411313
9825	1687	3155219563
9835	1729	3157787121
9836	1717	3157974555
9839	1688	3159869403
9841	1702	3160262938
9857	1707	3167456786
9858	1635	3167510623
9861	1744	3167971780
9863	1700	3168482002
9865	1718	3169193694
9869	1711	3169593481
9870	1684	3170116506
9873	1728	3171105093
9875	1690	3171345453
9878	1716	3172616897
9888	1716	3173436093
9900	1699	3176847425
9902	1658	3178155945
9904	1747	3178520031
9908	1714	3180132138
9915	1704	3182857176
9926	1726	3187576025
9932	1693	3188282563
9945	1764	3192924285
9947	1705	3193549733
9955	1743	3196756766
9966	1712	3201194455
9976	1705	3203528455
9978	1679	3204056080
9986	1687	3207568872
9991	1764	3209707398
10004	1677	3213205681
10007	1713	3213356228
10021	1704	3216974623
10022	1725	3218275391
10024	1728	3218642600
10026	1685	3218937626
10036	1705	3220741277
10038	1774	3221089288
10039	1641	3221098207
10041	1739	3222284173
10048	1718	3223540054
10084	1724	3234874080
10086	1717	3235219312
10091	1700	3236089851
10092	1728	3236254061
10111	1690	3241943994
10118	1770	3243978974
10131	1733	3248831961
10134	1701	3250822659
10135	1697	3251250302
10136	1671	3251351209
10140	1722	3252228533
10143	1777	3254357901
10149	1680	3255405292
10151	1680	3257333948
10161	1683	3259551755
10162	1720	3259662642
10163	1732	3259697721
10179	1759	3263638610
10181	1632	3265277908
10188	1683	3269009915
10200	1716	3272271032
10207	1736	3274948601
10208	1744	3275039943
10212	1742	3276845829
10224	1710	3280462839
10234	1707	3283259079
10235	1694	3283314003
10238	1718	3285623398
10243	1750	3286221519
10254	1393	3290312569
10255	1714	3290876215
10263	1731	3293892546
10266	1689	3294574966
10268	1687	3294904323
10273	1733	3296322027
10275	1719	3297160666
10292	1718	3302607899
10295	1716	3302821987
10307	1702	3305273513
10315	1702	3308873718
10318	1709	3311207497
10321	1738	3313066678
10338	1699	3316492009
10344	1739	3318080788
10351	1755	3320127251
10358	1687	3321914362
10359	1711	3321993041
10366	1672	3325032597
10368	1738	3325905185
10371	1649	3326492861
10373	1686	3326705666
10377	1745	3327294173
10388	1696	3332395960
10390	1706	3332774319
10422	1688	3347492328
10431	1740	3352097958
10436	1767	3353311991
10444	1713	3356537547
10445	1706	3356802272
10446	1711	3356880920
10452	1707	3358413777
10461	1747	3361491798
10462	1739	3361879786
10487	1765	3372123296
10488	1672	3372291658
10493	1707	3373604700
10509	1714	3378638428
10522	1670	3382216317
10531	1734	3384533240
10537	764	3386347939
10541	1695	3387208133
10550	1739	3389951555
10557	1733	3395630535
10558	1697	3396046669
10562	1679	3396421118
10572	1676	3399651641
10584	1693	3401929254
10587	1711	3402392835
10590	1720	3402959692
10593	1731	3404594687
10594	1710	3404866493
10599	1720	3406146467
10600	1695	3407648596
10609	702	3409805944
10629	1679	3417054084
10632	1719	3417906963
10635	1655	3418141480
10636	1718	3418291608
10640	1710	3420347715
10642	1669	3420618980
10664	1748	3425303513
10670	1736	3427309723
10676	1710	3429383702
10678	1727	3429984765
10679	1704	3430499774
10684	1754	3433702105
10685	1738	3434363917
10687	1751	3436090090
10689	1741	3437399972
10690	1720	3437419755
10694	1703	3438122522
10702	1693	3439338373
10708	1698	3441699698
10710	1749	3442975166
10712	1716	3443111404
10729	1695	3448089847
10740	1727	3452629978
10751	1677	3456473480
10752	1644	3457118963
10755	1720	3457973446
10759	1686	3459184699
10761	1723	3459323458
10763	1693	3460419208
10777	1749	3466013343
10794	1660	3470433619
10795	1683	3472552454
10798	1660	3473215745
10802	1731	3474081359
10803	1696	3474341127
10813	1754	3477721536
10816	1727	3478407145
10849	1745	3489507537
10852	1725	3490693600
10861	1763	3493868737
10865	1720	3495366382
10870	1754	3496757892
10878	1679	3498422945
10890	1644	3503414804
10894	1684	3505153584
10899	1703	3506720223
10905	1678	3508180820
10907	1739	3508678354
10913	1699	3511093136
10926	1700	3519087294
10935	1731	3522866222
10957	1675	3528840551
10963	1727	3531455254
10975	1142	3536704671
10984	1714	3539578720
10987	1690	3541157298
10989	1721	3541476807
10994	1703	3543953870
10999	1731	3546269685
11000	1669	3546953152
11006	1701	3550324490
11011	1733	3555072482
11019	1072	3556981145
11021	1728	3557464661
11022	1718	3557735429
11034	782	3562026664
11036	1720	3562408828
11045	1736	3566725426
11047	1714	3567487653
11049	1692	3568765176
11060	1713	3570584984
11066	1737	3575200674
11069	1745	3576064071
11073	1712	3577383189
11080	1677	3579830927
11089	1714	3582261180
11093	1697	3583027682
11096	1691	3583763705
11104	1720	3586633250
11106	1672	3587500465
11116	1773	3589666056
11129	1737	3596885049
11130	1698	3597143197
11135	1656	3598206966
11151	1685	3603087282
11178	1716	3610451944
11185	1728	3611857232
11186	1741	3611872707
11201	1721	3618062068
11213	1715	3621266927
11214	1684	3621393008
11216	1747	3621825969
11218	1747	3622054776
11233	1726	3627436251
11238	1708	3628006538
11249	1752	3631331147
11251	1706	3632317753
11253	1707	3633230153
11257	1700	3636519993
11278	1753	3642794988
11294	1727	3651515891
11303	1719	3653403602
11308	1721	3658191302
11326	1735	3663121507
11334	1749	3665265511
11336	1735	3665511286
11338	1717	3666078028
11342	1710	3666623115
11346	1717	3668581397
11364	1177	3677840917
11374	760	3681777717
11382	1669	3683112425
11383	1745	3683779943
11384	1733	3683782354
11388	1665	3684417651
11403	1640	3689360580
11406	1755	3689955056
11411	1656	3691071713
11425	1707	3697802190
11454	1711	3703141338
11461	876	3704535563
11474	1718	3707748925
11478	1745	3708413040
11479	1704	3708500162
11480	1668	3708513438
11482	1702	3709136228
11488	1685	3711404113
11500	1742	3716589170
11501	1691	3716698123
11512	1756	3720521645
11514	1733	3720947997
11522	1669	3724872285
11530	1745	3727298567
11533	1741	3728131427
11538	1683	3731577182
11541	1734	3731828171
11542	1753	3731858015
11543	1723	3731860782
11544	1647	3732287538
11545	1738	3732310799
11548	1701	3732946999
11551	1765	3733513145
11554	1735	3733801468
11555	1704	3733933230
11574	1714	3743482425
11575	1756	3743547173
11579	1695	3744080966
11584	1726	3745586858
11587	1752	3746254150
11598	1685	3749694249
11602	1654	3751354790
11605	1684	3751987706
11609	1756	3752795893
11614	1724	3753811393
11637	1776	3763189104
11639	1721	3763664595
11643	1673	3764340443
11644	1654	3764503033
11656	1757	3767213376
11661	1724	3768126192
11665	1748	3768873461
11672	1717	3770413608
11675	1717	3771085632
11677	1727	3771293941
11680	1715	3771995757
11682	1701	3772317919
11683	1670	3772967914
11686	1681	3773589972
11691	1720	3774555162
11709	1735	3781196418
11713	1704	3783500808
11723	1707	3785819045
11725	1666	3786442540
11727	1732	3787156678
11751	1696	3798556986
11759	1741	3800127317
11761	1747	3800479081
11774	568	3803616035
11780	1704	3805186893
11787	1671	3808005291
11818	1747	3818582086
11820	1745	3818947426
11828	1719	3821920081
11835	1712	3823251137
11838	1676	3824211437
11868	1703	3833638824
11880	1755	3835741565
11882	1699	3836342927
11894	1702	3841277326
11904	1717	3845536706
11910	1724	3848980640
11918	1731	3852257090
11928	1718	3855755058
11936	1731	3859629231
11940	1719	3861553259
11941	1687	3861830802
11969	1760	3869334500
12001	1704	3879593040
12003	1719	3880573785
12010	1711	3883261512
12018	1683	3886042346
12036	1718	3891330859
12044	1672	3892359834
12050	1706	3893577855
12057	1691	3894932683
12070	1487	3898440008
12073	1722	3901529201
12079	1737	3903323865
12082	1710	3904257096
12084	1664	3904642192
12087	1770	3905262156
12104	1719	3911295232
12106	1776	3911750601
12113	1718	3913817113
12126	1738	3916288386
12128	1699	3916362741
12132	1764	3917893516
12134	1713	3918061809
12139	1704	3919335419
12143	1751	3921662913
12167	1715	3928887354
12172	1702	3931396770
12181	1728	3934626659
12185	1710	3936675408
12191	1717	3938070233
12199	1199	3944237556
12204	1674	3946353417
12212	1711	3947715947
12228	1689	3952490165
12232	1692	3954352151
12238	1709	3955676787
12246	1742	3956688496
12247	1653	3957027310
12254	1709	3960045698
12259	1724	3963711355
12261	1739	3964517131
12269	1741	3969015494
12278	1698	3971570810
12283	1682	3973093401
12297	1714	3976590189
12301	1630	3978409239
12304	1711	3979458469
12306	1717	3980549679
12312	1737	3984357786
12325	1687	3987387239
12331	1696	3990222267
12333	1665	3990458683
12344	1683	3994887950
12345	1698	3994965919
12355	1701	3997285714
12356	1719	3997371651
12359	1726	3998228165
12367	1700	4003708989
12371	1710	4005337746
12372	1681	4005477135
12374	1703	4005644972
12382	1728	4008834564
12389	1769	4010874294
12392	1771	4011563124
12395	1686	4013330026
12405	1752	4015416536
12407	1696	4016046374
12414	1743	4018052909
12418	1735	4019465210
12423	1696	4023367858
12432	1722	4027668141
12433	1557	4027865007
12444	1730	4031355287
12446	1697	4031690322
12447	1622	4031727376
12457	1685	4035349510
12471	1681	4040384794
12481	1763	4044414602
12483	1297	4044963612
12488	1711	4046970544
12502	1704	4050656967
12510	1750	4053020290
12515	614	4054428073
12516	1715	4054585843
12521	1707	4056384191
12525	1718	4058703536
12527	1706	4059392798
12537	1734	4063945871
12554	1700	4069458480
12555	1697	4069607682
12558	1723	4070983790
12562	1653	4072035006
12565	1720	4072937551
12566	1690	4072959821
12569	1696	4073624123
12577	1707	4076040112
12585	1760	4077535065
12588	1719	4078779213
12598	1675	4081434526
12601	1755	4081697739
12612	1729	4086322847
12613	1683	4086614233
12630	1753	4091962111
12632	1723	4092684917
12636	1738	4092781843
12643	1664	4093699543
12648	1772	4094564468
12654	1751	4095400319
12657	1719	4095752957
12662	1776	4096681508
12665	1734	4097224097
12669	1746	4099541355
12675	1689	4101150605
12681	1684	4102959782
12686	1726	4106789494
12711	1737	4112258654
12729	1684	4116020795
12735	1689	4116654662
12741	1696	4117925697
12750	1748	4120998751
12757	1648	4123089685
12769	1658	4128282529
12773	1658	4129011994
12777	1696	4129759813
12783	1750	4131080714
12785	1721	4132335614
12809	1677	4139372483
12810	1708	4139374570
12817	1669	4141117019
12833	1719	4145834497
12842	1668	4148720431
12860	1729	4153819908
12865	1696	4155300715
12867	1731	4155797201
12873	1709	4157019833
12877	1724	4157804780
12878	1683	4157988378
12885	1704	4158926267
12904	1755	4164793258
12921	1760	4171713032
12926	1733	4174000300
12945	1710	4181148828
12951	1730	4184210025
12954	1712	4184816690
12965	1744	4192936433
12968	1679	4193865898
12970	1768	4194419744
12972	1714	4194888947
12974	1731	4195319505
12975	1742	4195369880
12980	1728	4196731355
12987	1704	4199103764
12990	1672	4200486873
13001	1692	4203801591
13009	1663	4208205961
13012	1691	4208539133
13017	1717	4209851282
13018	1751	4210761071
13022	1710	4211459597
13037	1703	4215158066
13046	1673	4217681157
13051	1741	4218291969
13070	893	4224381176
13084	1744	4229820061
13087	1709	4229986706
13096	1707	4231505719
13097	679	4231619998
13099	1683	4233343774
13112	1707	4236369319
13130	1645	4240290302
13132	1711	4241166529
13136	1729	4243010082
13143	1698	4247910381
13147	1693	4250237714
13165	1718	4259536829
13169	1683	4261804015
13171	1667	4263349105
13178	1736	4265025624
13187	1689	4269129488
13191	1692	4271461560
13192	1750	4272037590
13194	1726	4272857829
13195	1665	4273060471
13197	1685	4273151736
13201	1706	4273854743
13222	1737	4282791319
13227	1717	4284847013
13228	1679	4285494230
13232	1682	4286225432
13245	1756	4290886595
13249	1740	4292435774
13250	1721	4292471799
13261	1653	549944
13262	1707	1179427
13268	1709	2104858
13274	1736	3477480
13275	1711	3927920
13297	1756	10631749
13304	1702	14669996
13305	1691	15405894
13309	1710	16173269
13310	1664	16268571
13322	1684	19366247
13326	1713	20087491
13327	1678	20292470
13334	1762	22284501
13339	1754	24928551
13341	1744	26282642
13365	1712	34990287
13367	1728	35224549
13370	1720	36953395
13373	1718	38535177
13378	1715	40205821
13393	1730	42914751
13395	1709	43191158
13398	1581	43318636
13401	1697	43904370
13404	1726	44977462
13416	1708	49045828
13422	1704	51487551
13424	1709	52118018
13428	1702	55050476
13436	600	56289292
13437	1688	56666617
13440	1706	57849576
13447	1695	59819642
13448	1758	59873885
13450	1746	61614501
13469	1582	66026437
13472	1677	67128444
13473	1709	67546989
13477	1683	68286941
13480	1737	69534702
13498	1186	76971808
13507	1707	79654005
13510	1764	79936461
13529	1724	87622827
13545	1684	91440230
13555	1761	93911161
13559	1624	96433344
13567	1701	98460524
13578	1644	103165974
13582	1694	105123526
13586	1727	105520693
13590	1718	106314934
13594	1618	107091719
13613	1687	112261221
13622	1713	117229979
13636	1726	122674529
13638	1695	124110789
13639	1710	124121591
13645	1702	125217622
13658	1688	128882760
13664	1697	131726355
13668	1725	133205663
13677	1707	134815689
13683	1649	138394620
13685	1712	140382243
13687	1696	140714190
13694	1730	142402097
13699	1710	144338641
13701	1737	144704522
13721	1726	152229944
13723	1697	152703281
13727	1725	154393644
13742	1708	160102230
13751	1682	163481964
13759	1733	167608320
13761	1686	168531450
13764	1708	169007024
13765	1680	169654398
13767	1748	170343204
13775	1709	172342363
13787	1727	174194766
13792	1446	176853204
13796	1754	179926834
13800	1719	181325369
13802	1695	181442398
13813	1705	188297826
13821	1642	190984610
13824	1707	191255890
13825	1710	191358523
13828	1727	192874349
13860	1772	205224973
13865	1718	207015976
13870	1704	209953634
13880	1727	212723404
13889	1745	216607337
13892	1740	217049884
13903	1784	221528252
13907	1697	222437385
13910	1696	223631426
13913	1764	224231000
13920	1679	226266898
13937	1684	230219052
13939	1692	230663050
13941	1692	231436039
13953	1745	234909129
13955	1708	235738409
13957	1480	236334059
13962	1700	237439184
13976	1752	243358874
13979	1747	244421564
13990	1754	247967762
13991	1665	247996847
13993	1732	248824564
14003	1718	252141286
14010	1672	253028226
14025	1687	260262675
14028	1722	260823854
14031	1679	261708856
14035	1666	263153909
14042	1711	266260856
14044	1701	266826246
14053	1751	270469508
14066	1696	274289975
14068	1717	274649729
14070	1721	274754522
14075	1671	275380109
14083	1725	278648039
14092	1727	283210352
14100	1744	285281665
14124	1744	292440375
14127	1724	293948522
14134	1668	294923303
14161	1695	302697745
14165	1694	303335619
14171	1724	305420181
14183	1717	309309597
14184	1651	309560168
14191	1769	313064191
14192	1671	313718297
14196	1720	314676262
14197	1728	314705071
14198	1735	315144291
14209	1744	318640336
14222	1716	324462453
14224	1664	324565393
14233	1651	328078800
14241	1713	329577100
14244	1727	331671914
14253	1734	334657185
14262	1691	337602528
14263	1746	337698728
14269	1758	339094234
14286	1698	345191928
14297	1743	348317509
14299	1728	348388757
14311	1717	352990082
14316	1706	353715664
14349	1673	367010008
14351	1687	367918877
14358	1717	370185759
14367	1733	373206944
14371	1730	374340615
14374	1735	375059649
14382	1695	377842908
14383	1705	377855941
14388	1706	379710242
14400	1726	385536772
14406	1738	386693338
14413	1692	389114409
14432	1729	393943957
14438	1668	396165040
14442	1745	397232347
14450	1693	399894824
14456	1743	404778800
14459	1686	405467287
14476	1740	411121488
14481	1699	412568803
14486	1736	413547821
14498	1760	416791944
14503	1655	418095342
14508	1719	419366831
14532	1741	428106423
14542	1685	431312376
14560	1719	434895090
14574	1673	437670682
14578	1699	438020050
14588	1710	444052513
14589	1703	444195209
14597	1674	445250766
14601	1768	446827867
14623	1715	453578405
14626	1700	454616198
14630	1717	455662223
14639	1699	457810333
14657	1701	467920488
14671	1722	471472567
14673	1711	472592781
14676	1733	474306339
14690	1652	479764171
14691	1753	479950114
14696	1689	481339147
14749	1707	498421823
14750	1676	498449480
14756	1717	500428091
14757	1734	500481759
14763	1700	505785745
14766	1720	507114837
14770	1726	508049174
14774	1749	511134631
14784	1704	512916728
14788	1743	514886304
14792	1723	515782774
14800	1716	519570132
14806	1664	520672424
14812	1691	521850053
14817	1751	524822840
14834	1686	529229636
14838	1674	531480586
14843	1686	532568381
14844	1730	532578408
